Date,X,Y,Debris
2012-08-08,-151.16666666621902,35.5499999999086,1
2012-08-09,-151.8,35.133333333580396,1
2012-08-09,-146.816666666675,41.2833333332412,1
2012-08-09,-149.45000000040702,37.283333333201206,1
2012-08-10,-150.699999999584,27.783333333600897,1
2012-08-10,-144.399999999563,42.7333333331683,1
2012-08-10,-147.416666666891,39.1999999998844,1
2012-08-12,-150.049999999724,36.8500000001747,1
2012-08-12,-135.666666667079,46.916666666688,1
2012-08-13,-148.116666666394,38.0666666667797,1
2012-08-15,-146.433333333079,42.716666666388996,1
2012-08-15,-147.38333333349502,42.316666666573795,1
2012-08-06,-154.033333333718,32.0500000001379,1
2012-08-11,-144.91666666673999,41.0499999999777,1
2012-08-14,-148.633333333571,40.8833333335045,1
